id,userid,imgid,time,difficulty
635,26,static/data/img/Marie-Therese-Walter-3-1937.JPG,19600.119995999998,4
636,24,static/data/img/HUCB_SHARE_109911212694.jpg,21343.266999931075,4
637,10,static/data/img/Sketch-for-The-Demoiselles-dAvignon-1907.JPG,29854.455000022426,4
638,15,static/data/img/Nude-on-a-Beach-1-1929.JPG,21423.99999999907,3
639,12,static/data/img/Marie-Therese-Walter-5-1937.JPG,16688.999999983935,3
640,17,static/data/img/Nude-in-an-Armchair--1932.JPG,19442.007000005106,5
641,19,static/data/img/HUCB_SHARE_109911212048.jpg,29002.999999996973,5
642,23,static/data/img/HUCB_SHARE_109911212692.jpg,24540.89900001418,4
643,13,static/data/img/Francoise-Gilot-with-Claude-and-Paloma-1951.JPG,12612.999999895692,5
644,21,static/data/img/HUCB_SHARE_109911212136.jpg,43841.61099999619,3
645,14,static/data/img/Three-Dancers-1925.JPG,28356.789000012213,5
646,18,static/data/img/HUCB_SHARE_109911190994.jpg,19197.792000020854,4
647,26,static/data/img/Portrait-of-Fernarde-1909.JPG,26596.823108,2
648,19,static/data/img/HUCB_SHARE_109911212736.jpg,22618.000000002212,5
649,13,static/data/img/Head-of-a-Man.JPG,17321.999999694526,2
650,18,static/data/img/La-Suppliante-1937.JPG,7419.15600001812,4
651,10,static/data/img/HUCB_SHARE_109911212681.jpg,26488.03599999519,5
652,15,static/data/img/Francoise-Claude-and-Paloma-1951.JPG,27008.000000030734,2
653,17,static/data/img/Nude-on-a-Beach-1929.JPG,29465.295000001788,4
654,9,static/data/img/The-Rape-of-the-Sabine-Women-1962.JPG,46814.99999999869,1
655,18,static/data/img/HUCB_SHARE_109911213341.jpg,9410.346999997273,4
656,14,static/data/img/UCSC_99312695490.jpg,18278.2330000191,5
657,26,static/data/img/HUCB_SHARE_109911211566.jpg,13553.999920000002,5
658,24,static/data/img/HUCB_SHARE_109911212008.jpg,41369.922999991104,5
659,18,static/data/img/UCSC_99312695495.jpg,8483.402999932878,4
660,15,static/data/img/Nusch-eluard-2-1938.JPG,11728.999999992084,2
661,13,static/data/img/UCSC_99312695347.jpg,13692.000000271946,1
662,12,static/data/img/HUCB_SHARE_109911212639.jpg,37557.0000000007,5
663,9,static/data/img/Jacqueline-with-Flowers-1954.JPG,12604.999999999563,1
664,10,static/data/img/Portrait-of-Dora-Maar-1937.JPG,19648.744000005536,3
665,17,static/data/img/HUCB_SHARE_109911211523.jpg,20555.31600001268,5
666,12,static/data/img/Guernica-Detail-1-1937.JPG,11718.000000022585,4
667,14,static/data/img/UCSC_99312695500.jpg,22125.07499998901,5
668,13,static/data/img/Girl-on-a-Pillow-1936.JPG,17275.00000037253,3
669,15,static/data/img/Jacqueline-in-Studio-1957.JPG,16028.999999980442,1
670,26,static/data/img/HUCB_SHARE_109911211614.jpg,19117.996670000004,5
671,24,static/data/img/Crucifixion-1930.JPG,18297.687000012957,5
672,18,static/data/img/A-Young-Faun-Playing-a-Serenade-to-a-Young-Girl-1938.JPG,19160.27100000065,3
673,13,static/data/img/Woman-with-Green-Hair-1949.JPG,5854.999999981374,2
674,22,static/data/img/HCDL_SASKIA_106910673353.jpg,77239.99999999069,5
675,16,static/data/img/HUCB_SHARE_109911212691.jpg,94731.6939999946,3
676,19,static/data/img/UCSC_99312695556.jpg,40798.99999999907,5
677,14,static/data/img/HUCB_SHARE_109911190996.jpg,12097.16199999093,3
678,18,static/data/img/Girl-Before-a-Mirror-1932.JPG,11639.01399995666,4
679,12,static/data/img/Jacqueline-Rocque-4-1954.JPG,11279.000000009546,4
680,17,static/data/img/Nude-I-love-Eva-1912.JPG,14857.534999988275,5
681,9,static/data/img/HUCB_SHARE_109911211565.jpg,18130.00000000102,5
682,21,static/data/img/Three-Musicians-or-Musicians-in-Masks-1921.JPG,64889.47300000291,3
683,14,static/data/img/HUCB_SHARE_109911211565.jpg,14854.925999999978,5
684,18,static/data/img/HUCB_SHARE_109911212641.jpg,11049.190000048839,5
685,23,static/data/img/HUCB_SHARE_109911209543.jpg,83523.35900010075,3
686,19,static/data/img/Nusch-eluard-1-1938.JPG,20100.00000000582,2
687,26,static/data/img/Monolithic-Nude-1958.JPG,24830.104564,2
688,18,static/data/img/Jacqueline-Rocque-1-1954.JPG,6617.15499998536,2
689,13,static/data/img/HUCB_SHARE_109911209543.jpg,23814.99999994412,4
690,15,static/data/img/Guernica-Detail-1-1937.JPG,28369.999999995343,3
691,10,static/data/img/Nusch-eluard-3-1938.JPG,38939.01899998309,4
692,19,static/data/img/Nude-in-an-Armchair-with-a-Bottle-of-Evian-Water-a-Glass-and-Shoes-1959.JPG,9396.999999997206,2
693,14,static/data/img/UCSC_99312695492.jpg,16993.85900000925,5
694,18,static/data/img/HUCB_SHARE_109911212136.jpg,9840.908999904059,4
695,22,static/data/img/Lee-Miller-1937.JPG,27977.000000013504,4
696,24,static/data/img/HUCB_SHARE_109911211566.jpg,22032.24800003227,4
697,13,static/data/img/HUCB_SHARE_109911209543.jpg,32050.99999997765,4
698,18,static/data/img/Woman-with-a-Fan-1908.JPG,10121.1159999948,3
699,14,static/data/img/Nusch-eluard-3-1938.JPG,13648.952999996254,3
700,9,static/data/img/HUCB_SHARE_109911212426.jpg,29126.000000000204,5
701,16,static/data/img/HUCB_SHARE_109911209543.jpg,50885.183999998844,4
702,18,static/data/img/HUCB_SHARE_109911212138.jpg,6331.287999986671,5
703,26,static/data/img/UCSC_99312695501.jpg,25360.121221999998,2
704,18,static/data/img/Dryad-1908.JPG,5530.484999995679,4
705,15,static/data/img/Jacqueline-Rocque-3-1954.JPG,22103.999999992084,2
706,19,static/data/img/UCSC_99312695501.jpg,17433.00000000454,2
707,13,static/data/img/Nude-in-an-Armchair-with-a-Bottle-of-Evian-Water-a-Glass-and-Shoes-1959.JPG,12325.999999884516,4
708,9,static/data/img/HUCB_SHARE_109911212002.jpg,13688.00000000192,5
709,18,static/data/img/Maya-Picassos-Daughter-with-a-Doll-1938.JPG,8215.705999988131,3
710,12,static/data/img/Woman-with-a-Fan-1908.JPG,57036.000000021886,4
711,14,static/data/img/Portrait-of-Fernarde-1909.JPG,18180.397999996785,4
712,24,static/data/img/Rembrandt-Figure-and-Eros-1969.JPG,31229.87100004684,5
713,18,static/data/img/HUCB_SHARE_109911212048.jpg,8170.109000056982,5
714,26,static/data/img/UCSC_99312695512.jpg,14603.648622,1
715,10,static/data/img/HUCB_SHARE_109911212043.jpg,47788.9739999664,5
716,21,static/data/img/HUCB_SHARE_109911209543.jpg,64977.72599999735,2
717,13,static/data/img/HUCB_SHARE_109911211527.jpg,11852.999999653548,5
718,16,static/data/img/Portrait-of-a-Young-Girl-1-1938.JPG,29967.88199999719,2
719,18,static/data/img/Nude-on-a-Beach-1929.JPG,7515.63499995973,4
720,9,static/data/img/Jacqueline-Rocque-1957.JPG,10449.000000000524,2
721,18,static/data/img/Figures-on-a-Beach-1931.JPG,7378.984999959357,5
723,17,static/data/img/Interior-with-a-Girl-Drawing-1935.JPG,74624.79800000438,3
722,10,static/data/img/Marie-Therese-Walter-5-1937.JPG,10763.54400004493,4
724,19,static/data/img/Night-Fishing-at-Antibes-1939.JPG,23737.999999997555,5
725,18,static/data/img/Portrait-of-a-Young-Girl-4-1938.JPG,5530.039999983273,3
726,13,static/data/img/Farmer-and-Nude-Surrounded-by-Hens-1938.JPG,9373.000000137836,3
727,22,static/data/img/Harlequin-with-a-Guitar-1918.JPG,48190.00000000233,1
728,17,static/data/img/Paloma-Picasso-1956.JPG,8680.760999995982,3
729,15,static/data/img/UCSC_99312695495.jpg,25740.999999979977,3
730,16,static/data/img/HUCB_SHARE_109911213344.jpg,19785.790999994788,4
731,18,static/data/img/Portrait-of-Nusche-Eluard-1937.JPG,5528.791000018828,3
732,12,static/data/img/Knight-Page-and-Monk-1951.JPG,27659.000000014203,3
733,24,static/data/img/Jacqueline-Rocque-1-1954.JPG,28705.279999994673,2
734,18,static/data/img/HUCB_SHARE_109911212041.jpg,9256.806000019424,5
735,13,static/data/img/HUCB_SHARE_109911212641.jpg,11847.999999765307,5
736,13,static/data/img/UCSC_99312695494.jpg,6441.999999806285,5
737,18,static/data/img/Nude-Queen-of-the-Amazons-with-Servant-1960.JPG,7236.12800007686,5
738,14,static/data/img/Les-Demoiselles-dAvignon-1907.JPG,35117.04299997655,4
739,15,static/data/img/UCSC_99312695488.jpg,19070.000000006985,1
740,10,static/data/img/Jacqueline-in-the-Studio-1956.JPG,16621.672000037506,4
741,23,static/data/img/UCSC_99312695343.jpg,85770.97800001502,3
742,17,static/data/img/Portrait-of-Fernarde-1909.JPG,16390.348000015365,5
743,18,static/data/img/Nusch-eluard-1-1938.JPG,7326.750000007451,3
744,13,static/data/img/UCSC_99312695500.jpg,6513.999999966472,5
745,18,static/data/img/La-Fermiere-full-length-1908.JPG,5425.579999922775,4
746,16,static/data/img/Portrait-of-Dora-Maar-1937.JPG,22039.171999997052,2
747,14,static/data/img/Young-Woman-1909.JPG,17125.79399999231,5
748,18,static/data/img/Nusch-eluard-1937.JPG,5680.036999983713,3
749,22,static/data/img/Portrait-of-a-Young-Girl-3-1938.JPG,25833.999999973457,3
750,17,static/data/img/Jacqueline-Rocque-4-1954.JPG,10284.977999981493,4
751,26,static/data/img/Las-Meninas-After-Velazquez-1957.JPG,48650.26650500001,5
752,13,static/data/img/Portrait-of-Dora-Maar-1937.JPG,10179.000000003725,2
753,9,static/data/img/HUCB_SHARE_109911212680.jpg,33829.00000000154,4
754,18,static/data/img/Marie-Therese-Walter-5-1937.JPG,5308.938000001945,3
755,19,static/data/img/Bathers-with-a-Toy-Boat-1937.JPG,48149.00000000489,5
756,24,static/data/img/El-Bobo.JPG,28938.93400009256,3
757,21,static/data/img/Girl-Before-a-Mirror-1932.JPG,67644.96900000086,3
758,18,static/data/img/Bathers-with-a-Toy-Boat-1937.JPG,8647.990999976173,5
759,19,static/data/img/Nude-Queen-of-the-Amazons-with-Servant-1960.JPG,8543.999999994412,5
760,18,static/data/img/HUCB_SHARE_109911212735.jpg,6943.9010000787675,5
761,13,static/data/img/HUCB_SHARE_109911212633.jpg,18998.000000137836,5
762,15,static/data/img/Girl-with-a-Boat-Maya-Picasso-1938.JPG,35369.99999999534,3
763,17,static/data/img/HCDL_SASKIA_106910663103.jpg,25962.35000001616,2
764,12,static/data/img/Crucifixion-1930.JPG,53043.00000000512,4
765,26,static/data/img/HUCB_SHARE_109911211565.jpg,27530.892694999995,5
766,19,static/data/img/HUCB_SHARE_109911212046.jpg,12396.999999997206,5
767,10,static/data/img/Paloma-Playing-with-Tadpoles-1954.JPG,50508.147999993525,4
768,18,static/data/img/HCDL_SASKIA_106910673650.jpg,11055.43100007344,5
769,23,static/data/img/Maya-Picassos-Daughter-with-a-Doll-1938.JPG,42697.3219999345,3
770,13,static/data/img/Young-Girl-Struck-by-Sadness-1939.JPG,12896.99999988079,2
771,21,static/data/img/Young-Tormented-Girl-1939.JPG,24758.75600001018,4
772,9,static/data/img/HUCB_SHARE_109911211571.jpg,28713.99999999994,5
773,15,static/data/img/HUCB_SHARE_109911212008.jpg,18179.000000003725,4
774,10,static/data/img/Portrait-of-Kahnweiler-1910.JPG,14720.449000014924,5
775,18,static/data/img/Portrait-of-Man-in-a-Hat-1971.JPG,9631.346000009216,3
776,13,static/data/img/HUCB_SHARE_109911212048.jpg,9814.00000024587,5
777,24,static/data/img/Acrobat-1930.JPG,33414.00800005067,3
778,12,static/data/img/HUCB_SHARE_109911212680.jpg,12969.000000011874,5
779,19,static/data/img/Jacqueline-Rocque-4-1954.JPG,12817.999999999302,2
780,14,static/data/img/HUCB_SHARE_109911212461.jpg,48957.99100000295,2
781,17,static/data/img/HUCB_SHARE_109911190994.jpg,19033.227999985684,4
782,22,static/data/img/HCDL_SASKIA_106910663051.jpg,50875.0,5
783,16,static/data/img/Les-Demoiselles-dAvignon-1907.JPG,57498.54499999492,2
784,23,static/data/img/UCSC_99312695494.jpg,17756.15199992899,4
785,18,static/data/img/HUCB_SHARE_109911213344.jpg,11560.435999999754,4
786,12,static/data/img/HUCB_SHARE_109911211564.jpg,19092.00000000419,5
787,26,static/data/img/HUCB_SHARE_109911212683.jpg,33092.748586999995,5
788,17,static/data/img/HCDL_SASKIA_106910673353.jpg,19601.513000001432,5
789,15,static/data/img/UCSC_99312695501.jpg,27330.000000016298,2
790,9,static/data/img/Head-of-a-Woman-1907.JPG,28513.999999999214,1
791,18,static/data/img/HCDL_SASKIA_106910673680.jpg,13081.805000081658,5
792,16,static/data/img/Young-Tormented-Girl-1939.JPG,18577.24099999905,4
793,21,static/data/img/Portrait-of-a-Young-Girl-2-1938.JPG,35153.120999995735,3
794,19,static/data/img/UCSC_99312695498.jpg,27956.999999994878,5
795,10,static/data/img/HCDL_SASKIA_106910673682.jpg,36820.148000027984,5
796,24,static/data/img/HUCB_SHARE_109911212041.jpg,33213.70299998671,5
797,15,static/data/img/Jacqueline-with-Crossed-Hands-1954.JPG,15423.999999999069,2
798,22,static/data/img/Dryad-1908.JPG,24497.00000003213,3
799,23,static/data/img/HUCB_SHARE_109911213341.jpg,23209.98399995733,4
800,14,static/data/img/Guernica-Detail-1-1937.JPG,32136.00800000131,5
801,17,static/data/img/UCSC_99312695347.jpg,15761.859000020195,3
802,26,static/data/img/Interior-with-a-Girl-Drawing-1935.JPG,18866.088862999997,3
803,13,static/data/img/Three-Women-1908.JPG,32017.9999996908,3
804,18,static/data/img/UCSC_99312695489.jpg,14895.34300006926,3
805,16,static/data/img/Claude-Son-of-Picasso-1948.JPG,21216.12599999935,3
806,18,static/data/img/UCSC_99312695489.jpg,24055.403000093065,3
807,9,static/data/img/Francoise-Gilot-with-Claude-and-Paloma-1951.JPG,26359.00000000038,4
808,10,static/data/img/Woman-with-Green-Hair-1949.JPG,20492.645999998786,4
809,17,static/data/img/La-Suppliante-1937.JPG,15969.52300000703,4
810,13,static/data/img/The-Dance-of-the-Veils-1907.JPG,6027.999999932945,4
811,19,static/data/img/HUCB_SHARE_109911212098.jpg,21307.0000000007,5
812,12,static/data/img/HUCB_SHARE_109911212051.jpg,20918.000000005122,5
813,13,static/data/img/HUCB_SHARE_109911212045.jpg,6644.000000320375,5
814,18,static/data/img/HUCB_SHARE_109911212135.jpg,12335.648000007495,5
815,15,static/data/img/Jacqueline-with-Flowers-1954.JPG,24840.00000002561,2
816,14,static/data/img/UCSC_99312695501.jpg,20043.760000000475,4
817,18,static/data/img/Nude-and-Still-life-1931.JPG,5744.628000073135,5
818,22,static/data/img/Woman-with-a-Flower-1932.JPG,22252.99999996787,5
819,21,static/data/img/HUCB_SHARE_109911190996.jpg,37134.53599999775,3
820,24,static/data/img/HUCB_SHARE_109911212042.jpg,25871.110999956727,4
821,26,static/data/img/Crucifixion-1930.JPG,27922.175009,5
822,23,static/data/img/HCDL_SASKIA_106910673651.jpg,34318.15900001675,4
823,18,static/data/img/HUCB_SHARE_109911212461.jpg,11888.703000033274,1
824,22,static/data/img/Portrait-of-Dora-Maar-1937.JPG,9875.0,2
825,16,static/data/img/Francoise-Gilot-with-Claude-and-Paloma-1951.JPG,23152.35599999869,4
826,14,static/data/img/Jacqueline-Rocque-4-1954.JPG,15200.153000012506,4
827,15,static/data/img/HUCB_SHARE_109911212681.jpg,16347.999999998137,5
828,13,static/data/img/Nude-in-an-Armchair-1929.JPG,10545.999999623746,5
829,18,static/data/img/Marie-Therese-Walter-4-1937.JPG,7094.1469999961555,2
830,17,static/data/img/UCSC_99312695498.jpg,28059.51799999457,5
831,9,static/data/img/HUCB_SHARE_109911212099.jpg,21252.000000000407,3
832,10,static/data/img/Two-Naked-Figures-1908.JPG,35152.111000032164,5
833,19,static/data/img/Young-Girl-Struck-by-Sadness-1939.JPG,33148.99999999034,5
834,16,static/data/img/Guernica-Detail-1-1937.JPG,15735.279000000446,3
835,12,static/data/img/Nude-on-a-Beach-1929.JPG,45772.999999986496,4
836,13,static/data/img/Woman-Playing-the-Mandoline-1909.JPG,20700.999999884516,4
837,22,static/data/img/HUCB_SHARE_109911212685.jpg,21102.000000013504,5
838,14,static/data/img/Girl-Before-a-Mirror-1932.JPG,20997.896000015317,4
839,18,static/data/img/HUCB_SHARE_109911212729.jpg,15569.72000002861,5
840,23,static/data/img/Interior-with-a-Girl-Drawing-1935.JPG,23975.20500002429,3
841,24,static/data/img/Paloma-and-Claude-Children-of-Picasso-1950.JPG,33964.018999948166,3
842,26,static/data/img/HCDL_SASKIA_106910663051.jpg,29743.208515000002,3
843,15,static/data/img/HUCB_SHARE_109911190996.jpg,30185.99999998696,3
844,18,static/data/img/Nude-in-an-Armchair-1959.JPG,7416.772000025958,5
845,13,static/data/img/The-Rape-of-the-Sabine-Women-1962.JPG,17391.99999999255,3
846,9,static/data/img/Woman-with-Fan-1909.JPG,10945.000000003347,1
847,17,static/data/img/HUCB_SHARE_109911212044.jpg,21018.5230000061,5
848,14,static/data/img/HUCB_SHARE_109911213344.jpg,14862.967000022763,5
849,18,static/data/img/Young-Woman-1909.JPG,7514.515000046231,4
850,13,static/data/img/Rembrandt-Figure-and-Eros-1969.JPG,7035.000000149012,3
851,16,static/data/img/Three-Musicians-or-Musicians-in-Masks-1921.JPG,18323.865000005753,3
852,19,static/data/img/HUCB_SHARE_109911190994.jpg,18897.000000011758,3
853,10,static/data/img/HUCB_SHARE_109911212641.jpg,28861.237999983132,5
854,14,static/data/img/Marie-Therese-Walter-5-1937.JPG,16145.845999999437,4
855,16,static/data/img/HUCB_SHARE_109911212136.jpg,10559.854999999516,3
856,13,static/data/img/Nusch-eluard-2-1938.JPG,15550.999999977648,3
857,18,static/data/img/UCSC_99312695501.jpg,11202.158999978565,3
858,17,static/data/img/Jacqueline-with-Flowers-1954.JPG,22290.9970000037,4
859,24,static/data/img/HUCB_SHARE_109911212682.jpg,25408.966000075452,5
860,24,static/data/img/HUCB_SHARE_109911212682.jpg,26445.37600001786,5
861,15,static/data/img/HUCB_SHARE_109911213341.jpg,24785.000000032596,3
862,23,static/data/img/La-Fermiere-full-length-1908.JPG,30142.38899992779,3
863,12,static/data/img/HUCB_SHARE_109911211527.jpg,41967.00000000419,5
864,18,static/data/img/HUCB_SHARE_109911211570.jpg,9834.466999978758,4
865,16,static/data/img/Young-Woman-1909.JPG,12401.670999999624,2
866,26,static/data/img/Les-Demoiselles-dAvignon-1907.JPG,32008.028124999997,3
867,13,static/data/img/HUCB_SHARE_109911212694.jpg,17136.999999638647,3
868,18,static/data/img/Jacqueline-in-the-Studio-1956.JPG,7411.070999922231,4
869,9,static/data/img/UCSC_99312695501.jpg,15637.99999999901,1
870,10,static/data/img/Female-Nude-and-Smoker-1968.JPG,15748.410000000149,5
871,21,static/data/img/Lunch-on-the-Grass.JPG,90557.44000000414,4
872,19,static/data/img/Guernica-Detail-2-1937.JPG,31523.000000001048,5
873,12,static/data/img/Nude-in-an-Armchair-1959.JPG,11885.999999998603,5
874,23,static/data/img/Self-Portrait-1972.JPG,14557.899000006728,4
875,17,static/data/img/Girl-Before-a-Mirror-1932.JPG,22920.350000000326,4
876,13,static/data/img/HCDL_SASKIA_106910673650.jpg,17791.999999899417,5
877,18,static/data/img/Lunch-on-the-Grass.JPG,11406.389000010677,4
878,14,static/data/img/HUCB_SHARE_109911212138.jpg,35674.29299998912,4
879,16,static/data/img/HUCB_SHARE_109911212735.jpg,23070.871999996598,5
880,15,static/data/img/Portrait-of-a-Young-Girl-1-1938.JPG,30851.000000024214,2
881,26,static/data/img/HUCB_SHARE_109911212632.jpg,25116.980431000004,5
882,18,static/data/img/Paloma-Playing-with-Tadpoles-1954.JPG,8014.25999996718,4
883,17,static/data/img/Polichinelle-with-Guitar-Before-the-Stage-Curtain-1919.JPG,16200.11100001284,5
884,13,static/data/img/HUCB_SHARE_109911212092.jpg,7941.000000108033,5
885,18,static/data/img/Portrait-of-Fernarde-1909.JPG,6772.279999917373,4
886,21,static/data/img/Marie-Therese-Walter-3-1937.JPG,21027.390000002924,3
887,16,static/data/img/HCDL_SASKIA_106910673676.jpg,14170.397999994748,3
888,13,static/data/img/Harlequin-1915.JPG,5246.999999973923,5
889,19,static/data/img/Self-Portrait-1938.JPG,18565.00000000233,4
890,18,static/data/img/HCDL_SASKIA_106910663050.jpg,7194.356000050902,4
891,24,static/data/img/HCDL_SASKIA_106910673676.jpg,46677.834000089206,3
892,22,static/data/img/Young-Girl-Throwing-a-Rock-1931.JPG,85315.99999999162,5
893,10,static/data/img/Portrait-of-a-Young-Girl-2-1938.JPG,33536.32800001651,5
894,9,static/data/img/Sketch-for-The-Demoiselles-dAvignon-1907.JPG,28880.00000000102,2
895,18,static/data/img/Nude-in-an-Armchair-with-a-Bottle-of-Evian-Water-a-Glass-and-Shoes-1959.JPG,5407.142999931239,4
896,12,static/data/img/Portrait-of-a-Sitting-Woman-1960.JPG,26154.000000009546,5
897,23,static/data/img/Nude-in-an-Armchair--1932.JPG,25529.237000038847,5
898,18,static/data/img/Nude-on-a-Beach-1-1929.JPG,6479.472000035457,5
899,14,static/data/img/Polichinelle-with-Guitar-Before-the-Stage-Curtain-1919.JPG,21411.26299998723,5
900,16,static/data/img/HUCB_SHARE_109911212681.jpg,8891.771999995399,5
901,15,static/data/img/UCSC_99312695562.jpg,23385.000000009313,2
902,26,static/data/img/Nude-Half-Length-1907.JPG,19996.171217,2
903,18,static/data/img/Harlequin-with-a-Guitar-1918.JPG,5146.885000052862,2
904,22,static/data/img/Portrait-of-a-Sitting-Woman-1960.JPG,17904.00000003865,4
905,12,static/data/img/Portrait-of-a-Sitting-Woman-1960.JPG,39526.00000001257,5
906,17,static/data/img/UCSC_99312695556.jpg,23568.241000000853,5
907,18,static/data/img/HUCB_SHARE_109911211527.jpg,6646.239999914542,5
908,13,static/data/img/HCDL_SASKIA_106910663058.jpg,14337.000000290573,4
909,12,static/data/img/Portrait-of-a-Sitting-Woman-1960.JPG,59822.00000001467,5
910,18,static/data/img/Jacqueline-Rocque-4-1954.JPG,5812.890000059269,3
911,19,static/data/img/Young-Girl-Throwing-a-Rock-1931.JPG,26578.999999997905,5
912,26,static/data/img/Woman-in-a-Stripped-Hat-1939.JPG,18460.397942000003,4
913,18,static/data/img/Woman-with-a-Flower-1932.JPG,5362.534999963827,5
914,18,static/data/img/HCDL_SASKIA_106910673353.jpg,9286.33799997624,5
915,13,static/data/img/Head-of-a-Woman-1907.JPG,17882.000000216067,2
916,22,static/data/img/HUCB_SHARE_109911212134.jpg,22981.999999959953,5
917,24,static/data/img/UCSC_99312695493.jpg,43096.325000049546,4
918,18,static/data/img/Portrait-of-Marie-Therese-1937.JPG,5423.511000000872,2
919,14,static/data/img/HUCB_SHARE_109911212735.jpg,33893.372999998974,5
920,17,static/data/img/Head-of-a-Woman-1907.JPG,25692.62700001127,3
921,18,static/data/img/Young-Girl-Struck-by-Sadness-1939.JPG,7316.013999981806,3
922,21,static/data/img/Sketch-for-The-Demoiselles-dAvignon-1907.JPG,60308.82799999381,2
923,23,static/data/img/HUCB_SHARE_109911211525.jpg,47246.02199997753,4
924,13,static/data/img/Nude-and-Still-life-1931.JPG,18816.000000108033,5
925,15,static/data/img/HUCB_SHARE_109911212138.jpg,19008.999999961816,5
926,18,static/data/img/UCSC_99312695565.jpg,8629.186999984086,5
927,16,static/data/img/Young-Girl-Struck-by-Sadness-1939.JPG,35057.87199999759,2
928,13,static/data/img/Marie-Therese-Walter-5-1937.JPG,6625.0,4
929,24,static/data/img/Nusch-eluard-3-1938.JPG,14472.538999980316,2
930,18,static/data/img/Three-Dancers-1925.JPG,9066.156000015326,4
931,18,static/data/img/HUCB_SHARE_109911212044.jpg,5293.281999998726,5
932,26,static/data/img/HUCB_SHARE_109911212736.jpg,44798.794551,5
933,14,static/data/img/HCDL_SASKIA_106910673680.jpg,24731.474000000162,5
934,15,static/data/img/La-Fermiere-half-length-1908.JPG,18700.00000001164,2
935,22,static/data/img/Portrait-of-Ambroise-Vollard-1910.JPG,31745.999999984633,4
936,12,static/data/img/HCDL_SASKIA_106910663058.jpg,53266.00000000326,4
937,19,static/data/img/HUCB_SHARE_109911212461.jpg,55154.000000009546,1
938,23,static/data/img/Dryad-1908.JPG,20781.198999960907,3
939,18,static/data/img/Jacqueline-Rocque-3-1954.JPG,9703.657999983989,3
940,16,static/data/img/HUCB_SHARE_109911212425.jpg,12671.086000002106,3
941,9,static/data/img/HUCB_SHARE_109911190994.jpg,21673.99999999907,1
942,13,static/data/img/UCSC_99312695490.jpg,16598.99999992922,4
943,18,static/data/img/UCSC_99312695343.jpg,6026.215999969281,4
944,24,static/data/img/Harlequin-with-a-Guitar-1918.JPG,17890.96500002779,1
945,19,static/data/img/HUCB_SHARE_109911212135.jpg,14917.00000000128,5
946,18,static/data/img/Young-Girl-Throwing-a-Rock-1931.JPG,7992.684000055306,5
947,12,static/data/img/Head-of-a-Man.JPG,11471.999999979744,3
948,12,static/data/img/Head-of-a-Man.JPG,25421.999999991385,3
949,15,static/data/img/Paloma-Picasso-1956.JPG,18923.99999999907,2
950,26,static/data/img/Portrait-of-a-Young-Girl-1-1938.JPG,24081.999208,2
951,17,static/data/img/Nude-and-Still-life-1931.JPG,51496.7609999876,5
952,13,static/data/img/HUCB_SHARE_109911211570.jpg,19612.999999895692,5
953,14,static/data/img/Portrait-of-Man-in-a-Hat-1971.JPG,34657.18200002448,4
954,18,static/data/img/UCSC_99312695562.jpg,11514.856999972835,3
955,24,static/data/img/Portrait-of-Marie-Therese-1937.JPG,16296.06999992393,2
956,16,static/data/img/HUCB_SHARE_109911190994.jpg,25568.271999996796,2
957,23,static/data/img/Portrait-of-Dora-Maar-1937.JPG,29458.41099997051,2
958,13,static/data/img/HUCB_SHARE_109911212685.jpg,13464.000000152737,5
959,19,static/data/img/Nude-on-a-Beach-1929.JPG,19717.00000000419,5
960,18,static/data/img/HUCB_SHARE_109911212093.jpg,7666.305000078864,5
961,15,static/data/img/Three-Dancers-1925.JPG,16393.99999997113,3
962,10,static/data/img/Portrait-of-Man-in-a-Hat-1971.JPG,129606.73200001474,4
963,21,static/data/img/HCDL_SASKIA_106910673651.jpg,72522.79200000339,2
964,18,static/data/img/Nude-I-love-Eva-1912.JPG,7130.312000052072,5
965,14,static/data/img/HUCB_SHARE_109911211564.jpg,17631.017000006977,5
966,17,static/data/img/HUCB_SHARE_109911212694.jpg,19422.35300000175,5
967,13,static/data/img/HUCB_SHARE_109911212735.jpg,20049.000000115484,5
968,22,static/data/img/HUCB_SHARE_109911211526.jpg,61728.999999992084,4
969,12,static/data/img/HCDL_SASKIA_106910673676.jpg,29513.000000006286,4
970,18,static/data/img/Self-Portrait-1938.JPG,12809.126999927685,3
971,26,static/data/img/HCDL_SASKIA_106910673681.jpg,30626.324680000005,3
972,9,static/data/img/Portrait-of-Ambroise-Vollard-1910.JPG,43566.00000000253,2
973,18,static/data/img/Jacqueline-1960.JPG,5369.757000007667,3
974,14,static/data/img/UCSC_99312695494.jpg,16732.241999998223,5
975,12,static/data/img/Jacqueline-in-the-Studio-1956.JPG,7197.000000014668,4
976,18,static/data/img/Jacqueline-Rocque-1957.JPG,5201.456999988295,4
977,15,static/data/img/A-Woman-in-Tears-1937.JPG,18773.999999975786,3
978,17,static/data/img/HUCB_SHARE_109911212685.jpg,14698.957999993581,5
979,16,static/data/img/HUCB_SHARE_109911212736.jpg,33625.36900000123,4
980,13,static/data/img/Jacqueline-in-the-Studio-1956.JPG,10818.99999966845,2
981,26,static/data/img/Self-Portrait-1972.JPG,17536.078058,2
982,21,static/data/img/UCSC_99312695497.jpg,21160.445000001346,2
983,18,static/data/img/Jacqueline-with-Crossed-Hands-1954.JPG,12842.979999957606,3
984,14,static/data/img/Jacqueline-with-Crossed-Hands-1954.JPG,20111.991999991005,4
